"quad","year","Species","X","Y"
"gzun_19",2010,"Conyza canadensis",0.83012811397,0.101677929737959
"gzun_19",2010,"Conyza canadensis",0.252210382992294,0.102019201571663
"gzun_19",2010,"Conyza canadensis",0.814308843269132,0.102229762951661
"gzun_19",2010,"Conyza canadensis",0.231324994365504,0.103625772665578
"gzun_19",2010,"Conyza canadensis",0.789476273015058,0.106644442009069
"gzun_19",2010,"Vulpia octoflora",0.608791704169468,0.108116004661046
"gzun_19",2010,"Vulpia octoflora",0.338076788742639,0.108811927262836
"gzun_19",2010,"Sphaeralcea coccinea",0.411739341661113,0.109191298137151
"gzun_19",2010,"Conyza canadensis",0.698239553215166,0.110323341965119
"gzun_19",2010,"Conyza canadensis",0.519704031876725,0.110855331465038
"gzun_19",2010,"Conyza canadensis",0.745513414980851,0.111610958729441
"gzun_19",2010,"Conyza canadensis",0.274702342712999,0.11487175252593
"gzun_19",2010,"Machaeranthera tanacetifolia",0.261525013343636,0.115075257374525
"gzun_19",2010,"Vulpia octoflora",0.770246352884533,0.115075257374525
"gzun_19",2010,"Cryptantha minima",0.978327998339315,0.115075257374525
"gzun_19",2010,"Conyza canadensis",0.680360878761702,0.116478319170582
"gzun_19",2010,"Cryptantha minima",0.665857571080878,0.119250806333055
"gzun_19",2010,"Conyza canadensis",0.589589761005819,0.121298023553801
"gzun_19",2010,"Conyza canadensis",0.353424197286204,0.122101306876127
"gzun_19",2010,"Conyza canadensis",0.911615746216802,0.122647658597591
"gzun_19",2010,"Conyza canadensis",0.430539480765494,0.123707877970042
"gzun_19",2010,"Conyza canadensis",0.312456698905686,0.12611772793702
"gzun_19",2010,"Lepidium densiflorum",0.162007707549564,0.126210059046533
"gzun_19",2010,"Machaeranthera tanacetifolia",0.333901235334847,0.126210059046533
"gzun_19",2010,"Conyza canadensis",0.122628605022871,0.12892745543231
"gzun_19",2010,"Conyza canadensis",0.666705044485108,0.130134148997913
"gzun_19",2010,"Lepidium densiflorum",0.695782354189426,0.130385612454326
"gzun_19",2010,"Conyza canadensis",0.574327360084573,0.130937436769502
"gzun_19",2010,"Conyza canadensis",0.710379923959984,0.132212795813763
"gzun_19",2010,"Conyza canadensis",0.766483148289746,0.133316466690431
"gzun_19",2010,"Sphaeralcea coccinea",0.411739341661113,0.135710570715014
"gzun_19",2010,"Conyza canadensis",0.282735184834785,0.13575714115272
"gzun_19",2010,"Conyza canadensis",0.608868582987957,0.13575714115272
"gzun_19",2010,"Lepidium densiflorum",0.929613233794227,0.137344865167805
"gzun_19",2010,"Conyza canadensis",0.514884327493506,0.139773562213613
"gzun_19",2010,"Conyza canadensis",0.129479522627177,0.140488380836129
"gzun_19",2010,"Conyza canadensis",0.63377039267564,0.140576845535939
"gzun_19",2010,"Conyza canadensis",0.733189102797641,0.141226099816233
"gzun_19",2010,"Conyza canadensis",0.911983637992112,0.141777937479198
"gzun_19",2010,"Conyza canadensis",0.572720788990658,0.142183416629854
"gzun_19",2010,"Conyza canadensis",0.528540157320837,0.146199837690747
"gzun_19",2010,"Conyza canadensis",0.0738158187606617,0.147339293991172
"gzun_19",2010,"Conyza canadensis",0.233099649723837,0.149480208245229
"gzun_19",2010,"Conyza canadensis",0.273348787868347,0.152049301790686
"gzun_19",2010,"Conyza canadensis",0.244660570678393,0.156331125849535
"gzun_19",2010,"Machaeranthera tanacetifolia",0.299104976216716,0.157526696257188
"gzun_19",2010,"Machaeranthera tanacetifolia",0.995726130123012,0.158918545910031
"gzun_19",2010,"Lepidium densiflorum",0.702741606902905,0.16239817226677
"gzun_19",2010,"Plantago patagonica",0.266396489353219,0.16587779862351
"gzun_19",2010,"Vulpia octoflora",0.0938070345168826,0.167269648276353
"gzun_19",2010,"Conyza canadensis",0.153885915758281,0.170032961058148
"gzun_19",2010,"Conyza canadensis",0.135902256490819,0.172173870862941
"gzun_19",2010,"Conyza canadensis",0.510064623110288,0.172708214023082
"gzun_19",2010,"Conyza canadensis",0.751951489903938,0.175255924409695
"gzun_19",2010,"Sphaeralcea coccinea",0.698318589926298,0.181905432768365
"gzun_19",2010,"Conyza canadensis",0.765931310626781,0.187580241042168
"gzun_19",2010,"Machaeranthera tanacetifolia",0.292841646105027,0.188147406416789
"gzun_19",2010,"Conyza canadensis",0.937411831108107,0.188773898266653
"gzun_19",2010,"Conyza canadensis",0.909040517137419,0.189051799244883
"gzun_19",2010,"Plantago patagonica",0.997813902377645,0.191627032773528
"gzun_19",2010,"Conyza canadensis",0.354703436087958,0.191870260643795
"gzun_19",2010,"Conyza canadensis",0.9510676653847,0.192790319327546
"gzun_19",2010,"Conyza canadensis",0.388768703511913,0.193593607099135
"gzun_19",2010,"Conyza canadensis",0.971953054011491,0.198413311482354
"gzun_19",2010,"Conyza canadensis",0.366692540783179,0.203003002306951
"gzun_19",2010,"Lepidium densiflorum",0.705525306208591,0.205545533751223
"gzun_19",2010,"Conyza canadensis",0.852365531344171,0.205545533751223
"gzun_19",2010,"Plantago patagonica",0.617142802086526,0.206241460802276
"gzun_19",2010,"Conyza canadensis",0.128623155145849,0.206856642625136
"gzun_19",2010,"Conyza canadensis",0.457047861547092,0.208052720248792
"gzun_19",2010,"Conyza canadensis",0.371830727874093,0.208141189397865
"gzun_19",2010,"Lepidium densiflorum",0.305368301879142,0.209025160107962
"gzun_19",2010,"Conyza canadensis",0.537376287214212,0.212069141309684
"gzun_19",2010,"Conyza canadensis",0.830095923550892,0.213200713515754
"gzun_19",2010,"Lappula redowskii",0.970672818574784,0.213896636117544
"gzun_19",2010,"Machaeranthera tanacetifolia",0.919174354724009,0.215288490219651
"gzun_19",2010,"Plantago patagonica",0.65193906565392,0.215984412821441
"gzun_19",2010,"Sphaeralcea coccinea",0.215838902288615,0.216123848280242
"gzun_19",2010,"Conyza canadensis",0.164162289940109,0.216704837515564
"gzun_19",2010,"Conyza canadensis",0.323874304643948,0.216704837515564
"gzun_19",2010,"Conyza canadensis",0.713506986253068,0.21793116567958
"gzun_19",2010,"Conyza canadensis",0.425719776382275,0.218495416786818
"gzun_19",2010,"Conyza canadensis",0.762620302446041,0.221426119747975
"gzun_19",2010,"Conyza canadensis",0.735212498663321,0.221977952961677
"gzun_19",2010,"Conyza canadensis",0.782854252204316,0.222529790624643
"gzun_19",2010,"Machaeranthera tanacetifolia",0.257349459935844,0.225031442238816
"gzun_19",2010,"Lepidium densiflorum",0.750064521795149,0.225031442238816
"gzun_19",2010,"Conyza canadensis",0.80971021832407,0.225105019704025
"gzun_19",2010,"Conyza canadensis",0.166303204194166,0.226981211697391
"gzun_19",2010,"Lepidium densiflorum",0.0826722283956114,0.227119218942712
"gzun_19",2010,"Conyza canadensis",0.342714326943475,0.233403945561034
"gzun_19",2010,"Lepidium densiflorum",0.682559775813521,0.234078471656191
"gzun_19",2010,"Machaeranthera tanacetifolia",0.889249567166198,0.235470321309034
"gzun_19",2010,"Conyza canadensis",0.794810677061478,0.235773827796865
"gzun_19",2010,"Cryptantha minima",0.261525013343636,0.236166243910824
"gzun_19",2010,"Conyza canadensis",0.703437533953958,0.23825402061472
"gzun_19",2010,"Conyza canadensis",0.668641270386564,0.242429574022513
"gzun_19",2010,"Conyza canadensis",0.457851144869418,0.245807080890742
"gzun_19",2010,"Lepidium densiflorum",0.113292938555213,0.246605122981042
"gzun_19",2010,"Conyza canadensis",0.521310598521377,0.247413647535394
"gzun_19",2010,"Oenothera albicaulis",0.551725832808795,0.249388826735991
"gzun_19",2010,"Conyza canadensis",0.834967399560474,0.249388826735991
"gzun_19",2010,"Conyza canadensis",0.474720116884578,0.250626785273961
"gzun_19",2010,"Conyza canadensis",0.10336039898268,0.251387604828496
"gzun_19",2010,"Lappula redowskii",0.821048894133517,0.252172526041678
"gzun_19",2010,"Lepidium densiflorum",0.868371813475025,0.254260302745574
"gzun_19",2010,"Conyza canadensis",0.467490558085118,0.25544648965718
"gzun_19",2010,"Conyza canadensis",0.537376287214212,0.25544648965718
"gzun_19",2010,"Conyza canadensis",0.846798128283536,0.257739929102313
"gzun_19",2010,"Conyza canadensis",0.493195651095127,0.258659627395747
"gzun_19",2010,"Conyza canadensis",0.0999349379558953,0.25909488991413
"gzun_19",2010,"Conyza canadensis",0.638020560226963,0.259827701356946
"gzun_19",2010,"Lepidium densiflorum",0.704133456555748,0.260523628407999
"gzun_19",2010,"Conyza canadensis",0.739625647174195,0.262611405111896
"gzun_19",2010,"Cryptantha minima",0.552421759859848,0.263307327713686
"gzun_19",2010,"Conyza canadensis",0.722227515390498,0.266091031468635
"gzun_19",2010,"Lappula redowskii",0.937964336160549,0.266091031468635
"gzun_19",2010,"Conyza canadensis",0.556655104747087,0.266692469517532
"gzun_19",2010,"Cryptantha minima",0.393054878950153,0.271658430080008
"gzun_19",2010,"Conyza canadensis",0.69299865488374,0.271658430080008
"gzun_19",2010,"Cryptantha minima",0.531544001719412,0.272354357131061
"gzun_19",2010,"Machaeranthera tanacetifolia",0.102854059484994,0.275138056436747
"gzun_19",2010,"Conyza canadensis",0.906647698949895,0.275138056436747
"gzun_19",2010,"Machaeranthera tanacetifolia",0.949099137832557,0.275138056436747
"gzun_19",2010,"Conyza canadensis",0.591999610972796,0.277135166055559
"gzun_19",2010,"Plantago patagonica",0.829400000949102,0.277225833140643
"gzun_19",2010,"Conyza canadensis",0.925437680386435,0.277225833140643
"gzun_19",2010,"Conyza canadensis",0.547015695980649,0.278741732700211
"gzun_19",2010,"Plantago patagonica",0.99155057671522,0.279313609844539
"gzun_19",2010,"Conyza canadensis",0.80748065250115,0.279781138419505
"gzun_19",2010,"Conyza canadensis",0.80748065250115,0.279781138419505
"gzun_19",2010,"Lappula redowskii",0.938660258762339,0.280009536895593
"gzun_19",2010,"Conyza canadensis",0.189853234293206,0.28007582201845
"gzun_19",2010,"Lepidium densiflorum",0.704829383606801,0.280705459497383
"gzun_19",2010,"Conyza canadensis",0.682559775813521,0.281401386548436
"gzun_19",2010,"Lepidium densiflorum",0.793907810330655,0.284881012905175
"gzun_19",2010,"Conyza canadensis",0.91639065096906,0.285576935506965
"gzun_19",2010,"Plantago patagonica",0.949795064883611,0.286272862558018
"gzun_19",2010,"Agropyron smithii",0.315111253898307,0.286968785159808
"gzun_19",2010,"Lepidium densiflorum",0.0659700236629676,0.289056561863704
"gzun_19",2010,"Agropyron smithii",0.322070506611785,0.289056561863704
"gzun_19",2010,"Chenopodium leptophyllum",0.39096710669552,0.289056561863704
"gzun_19",2010,"Cryptantha minima",0.549638056104898,0.289056561863704
"gzun_19",2010,"Conyza canadensis",0.819657044480674,0.289056561863704
"gzun_19",2010,"Lappula redowskii",0.933092860150967,0.290448411516548
"gzun_19",2010,"Sphaeralcea coccinea",0.239791795371561,0.290548907023997
"gzun_19",2010,"Agropyron smithii",0.327637909672421,0.291144338567601
"gzun_19",2010,"Conyza canadensis",0.715964185278809,0.291144338567601
"gzun_19",2010,"Conyza canadensis",0.986679100705637,0.291840265618654
"gzun_19",2010,"Conyza canadensis",0.569507655701354,0.292397566976804
"gzun_19",2010,"Conyza canadensis",0.799225356118885,0.292796777115639
"gzun_19",2010,"Lepidium densiflorum",0.811305942114352,0.295319891975393
"gzun_19",2010,"Machaeranthera tanacetifolia",0.269876115709958,0.297407664230026
"gzun_19",2010,"Cryptantha minima",0.515537719588558,0.297407664230026
"gzun_19",2010,"Conyza canadensis",0.414473796521922,0.298020554682349
"gzun_19",2010,"Conyza canadensis",0.148319544926704,0.298059481285912
"gzun_19",2010,"Lepidium densiflorum",0.69021495112879,0.298799513882869
"gzun_19",2010,"Conyza canadensis",0.593606182066711,0.30043040909859
"gzun_19",2010,"Agropyron smithii",0.324854210366735,0.300887290586766
"gzun_19",2010,"Conyza canadensis",0.748672672142306,0.300887290586766
"gzun_19",2010,"Conyza canadensis",0.898992523634626,0.300887290586766
"gzun_19",2010,"Conyza canadensis",0.73127454035861,0.301583217637819
"gzun_19",2010,"Conyza canadensis",0.296470634226723,0.301913121604097
"gzun_19",2010,"Plantago patagonica",0.0109919290061908,0.302975067290662
"gzun_19",2010,"Agropyron smithii",0.315111253898307,0.302975067290662
"gzun_19",2010,"Lepidium densiflorum",0.806434466104769,0.304366916943505
"gzun_19",2010,"Cryptantha minima",0.537807327381837,0.305062843994558
"gzun_19",2010,"Lepidium densiflorum",0.634540933870223,0.305062843994558
"gzun_19",2010,"Machaeranthera tanacetifolia",0.960233943953829,0.305758766596348
"gzun_19",2010,"Conyza canadensis",0.792603335308143,0.306040818737125
"gzun_19",2010,"Conyza canadensis",0.677688299803939,0.306454693647401
"gzun_19",2010,"Conyza canadensis",0.99085465411343,0.307846543300244
"gzun_19",2010,"Chenopodium leptophyllum",0.821048894133517,0.310630247055194
"gzun_19",2010,"Machaeranthera tanacetifolia",0.109117389596683,0.312022096708037
"gzun_19",2010,"Conyza canadensis",0.798305631129873,0.312111001884902
"gzun_19",2010,"Conyza canadensis",0.286194260044895,0.312189495785925
"gzun_19",2010,"Conyza canadensis",0.424916493059949,0.312479672281269
"gzun_19",2010,"Conyza canadensis",0.905951771898842,0.316197645666566
"gzun_19",2010,"Conyza canadensis",0.743801196132724,0.316893572717619
"gzun_19",2010,"Conyza canadensis",0.691606805230896,0.317589495319409
"gzun_19",2010,"Conyza canadensis",0.812469393291107,0.318365130920334
"gzun_19",2010,"Conyza canadensis",0.802904256074935,0.321308251775027
"gzun_19",2010,"Conyza canadensis",0.152601368985553,0.322037690676352
"gzun_19",2010,"Conyza canadensis",0.575130643406899,0.322922368819295
"gzun_19",2010,"Lepidium densiflorum",0.123035895023641,0.323156898380045
"gzun_19",2010,"Conyza canadensis",0.910823252357687,0.324548748032888
"gzun_19",2010,"Conyza canadensis",0.620114558399046,0.325332218786273
"gzun_19",2010,"Conyza canadensis",0.0387048632578021,0.32717588221653
"gzun_19",2010,"Conyza canadensis",0.815596460033455,0.331241280766509
"gzun_19",2010,"Conyza canadensis",0.996422052724802,0.33289985039921
"gzun_19",2010,"Conyza canadensis",0.436162472920302,0.334168344230385
"gzun_19",2010,"Conyza canadensis",0.933092860150967,0.335683554154159
"gzun_19",2010,"Conyza canadensis",0.983199474348898,0.335683554154159
"gzun_19",2010,"Lepidium densiflorum",0.189844713954216,0.336379476755949
"gzun_19",2010,"Lepidium densiflorum",0.179405834883998,0.337771330858056
"gzun_19",2010,"Conyza canadensis",0.956058390546036,0.340555030163742
"gzun_19",2010,"Cryptantha minima",0.44455334725019,0.341250957214795
"gzun_19",2010,"Conyza canadensis",0.372687090906157,0.342162264197871
"gzun_19",2010,"Conyza canadensis",0.908039548602738,0.344730579122271
"gzun_19",2010,"Machaeranthera tanacetifolia",0.246214658263836,0.346818355826167
"gzun_19",2010,"Conyza canadensis",0.767462653578846,0.347514282877221
"gzun_19",2010,"Conyza canadensis",0.470703691374422,0.348627461829304
"gzun_19",2010,"Conyza canadensis",0.868371813475025,0.349602055131854
"gzun_19",2010,"Conyza canadensis",0.519704031876725,0.350234028473956
"gzun_19",2010,"Conyza canadensis",0.571917505668332,0.350234028473956
"gzun_19",2010,"Conyza canadensis",0.774421906292325,0.35168983183575
"gzun_19",2010,"Conyza canadensis",0.76537487687495,0.355865385243542
"gzun_19",2010,"Cryptantha minima",0.364521945494448,0.356561307845332
"gzun_19",2010,"Conyza canadensis",0.618507991754394,0.358266875045005
"gzun_19",2010,"Conyza canadensis",0.750760448846203,0.358649084549229
"gzun_19",2010,"Cryptantha minima",0.550333983155952,0.359345011600282
"gzun_19",2010,"Machaeranthera tanacetifolia",0.220465424113817,0.361432783854915
"gzun_19",2010,"Plantago patagonica",0.241343182254253,0.361432783854915
"gzun_19",2010,"Conyza canadensis",0.526933590676185,0.361480008334309
"gzun_19",2010,"Conyza canadensis",0.501228493216913,0.362283296105898
"gzun_19",2010,"Conyza canadensis",0.908039548602738,0.362824637957021
"gzun_19",2010,"Plantago patagonica",0.100766287230361,0.363520560558811
"gzun_19",2010,"Conyza canadensis",0.871851439831764,0.363520560558811
"gzun_19",2010,"Conyza canadensis",0.205695979306611,0.364427743074919
"gzun_19",2010,"Conyza canadensis",0.347424334742988,0.365284110556247
"gzun_19",2010,"Conyza canadensis",0.961625793606672,0.367696113966604
"gzun_19",2010,"Conyza canadensis",0.312741562980793,0.367853204101704
"gzun_19",2010,"Conyza canadensis",0.332866136502311,0.368709567133768
"gzun_19",2010,"Conyza canadensis",0.985983173654584,0.3697838906705
"gzun_19",2010,"Conyza canadensis",0.0113011928405768,0.369994113906497
"gzun_19",2010,"Conyza canadensis",0.424113209737623,0.37031613377842
"gzun_19",2010,"Conyza canadensis",0.89690474693073,0.37047981327229
"gzun_19",2010,"Lepidium densiflorum",0.976936148686472,0.371871662925133
"gzun_19",2010,"Conyza canadensis",0.688127178874157,0.373263517027239
"gzun_19",2010,"Lepidium densiflorum",0.603920223710622,0.374655366680082
"gzun_19",2010,"Cryptantha minima",0.39096710669552,0.376743138934716
"gzun_19",2010,"Cryptantha minima",0.534327701025098,0.376743138934716
"gzun_19",2010,"Plantago patagonica",0.191236563607059,0.377439065985769
"gzun_19",2010,"Lepidium densiflorum",0.854453308048068,0.377439065985769
"gzun_19",2010,"Oenothera albicaulis",0.578170994009866,0.378134993036822
"gzun_19",2010,"Lepidium densiflorum",0.508578466875079,0.378830915638612
"gzun_19",2010,"Lepidium densiflorum",0.207242845737912,0.379526842689665
"gzun_19",2010,"Cryptantha minima",0.618534656188633,0.380918692342508
"gzun_19",2010,"Conyza canadensis",0.277202432635796,0.38369594911511
"gzun_19",2010,"Conyza canadensis",0.517294177460484,0.38477525137734
"gzun_19",2010,"Conyza canadensis",0.427326343026927,0.386381822471255
"gzun_19",2010,"Conyza canadensis",0.981807624696055,0.386486095403144
"gzun_19",2010,"Conyza canadensis",0.501228493216913,0.387185105793581
"gzun_19",2010,"Conyza canadensis",0.944923588874028,0.390661644361673
"gzun_19",2010,"Conyza canadensis",0.696478281240479,0.392749421065569
"gzun_19",2010,"Conyza canadensis",0.747976745091253,0.393445348116622
"gzun_19",2010,"Lepidium densiflorum",0.793211887728865,0.393445348116622
"gzun_19",2010,"Sphaeralcea coccinea",0.582831428119027,0.394059617840531
"gzun_19",2010,"Conyza canadensis",0.87881068809598,0.394141270718412
"gzun_19",2010,"Sphaeralcea coccinea",0.424571248034225,0.395770541953072
"gzun_19",2010,"Conyza canadensis",0.899688446236416,0.396229047422309
"gzun_19",2010,"Conyza canadensis",0.779293382301908,0.398316824126205
"gzun_19",2010,"Conyza canadensis",0.446605165009065,0.398431085653933
"gzun_19",2010,"Conyza canadensis",0.921958054029696,0.399012751177258
"gzun_19",2010,"Conyza canadensis",0.465080703668877,0.399234368976259
"gzun_19",2010,"Oenothera albicaulis",0.567036187888595,0.401100523431891
"gzun_19",2010,"Lepidium densiflorum",0.867675886423972,0.401796450482944
"gzun_19",2010,"Conyza canadensis",0.303749735571693,0.402107792123235
"gzun_19",2010,"Conyza canadensis",0.89760066953252,0.403884227186841
"gzun_19",2010,"Cryptantha minima",0.29632127691103,0.404580149788631
"gzun_19",2010,"Conyza canadensis",0.703437533953958,0.404580149788631
"gzun_19",2010,"Conyza canadensis",0.273348787868347,0.405105064960093
"gzun_19",2010,"Lepidium densiflorum",0.551029910207005,0.405276076839684
"gzun_19",2010,"Machaeranthera tanacetifolia",0.479349610817584,0.405971999441474
"gzun_19",2010,"Conyza canadensis",0.314882477234849,0.406817795473486
"gzun_19",2010,"Conyza canadensis",0.967889119269097,0.407363849094317
"gzun_19",2010,"Conyza canadensis",0.953274686791087,0.40805977614537
"gzun_19",2010,"Lepidium densiflorum",0.661682017673085,0.408755703196423
"gzun_19",2010,"Conyza canadensis",0.828704073898049,0.408755703196423
"gzun_19",2010,"Conyza canadensis",0.889945494217251,0.409451625798213
"gzun_19",2010,"Conyza canadensis",0.963713565861305,0.413627179206006
"gzun_19",2010,"Cryptantha minima",0.612967253127997,0.415019028858849
"gzun_19",2010,"Conyza canadensis",0.909431398255581,0.416410878511692
"gzun_19",2010,"Conyza canadensis",0.870459585729658,0.417106805562745
"gzun_19",2010,"Conyza canadensis",0.886465867860512,0.417106805562745
"gzun_19",2010,"Sphaeralcea coccinea",0.223538049671893,0.418012510923477
"gzun_19",2010,"Conyza canadensis",0.745193045785567,0.418498655215588
"gzun_19",2010,"Conyza canadensis",0.862108483363336,0.418498655215588
"gzun_19",2010,"Conyza canadensis",0.985983173654584,0.418498655215588
"gzun_19",2010,"Conyza canadensis",0.809218165410456,0.419194577817378
"gzun_19",2010,"Lepidium densiflorum",0.573299513551021,0.419890504868431
"gzun_19",2010,"Conyza canadensis",0.718051961982705,0.420586431919484
"gzun_19",2010,"Conyza canadensis",0.921262126978642,0.425457907929067
"gzun_19",2010,"Conyza canadensis",0.960233943953829,0.425457907929067
"gzun_19",2010,"Conyza canadensis",0.419358967363573,0.429083278799797
"gzun_19",2010,"Plantago patagonica",0.42924299217039,0.429633456887596
"gzun_19",2010,"Conyza canadensis",0.773030056639482,0.430329383938649
"gzun_19",2010,"Lepidium densiflorum",0.886465867860512,0.432417160642546
"gzun_19",2010,"Conyza canadensis",0.949099137832557,0.433809010295389
"gzun_19",2010,"Conyza canadensis",0.963713565861305,0.435200859948232
"gzun_19",2010,"Machaeranthera tanacetifolia",0.324854210366735,0.435896786999285
"gzun_19",2010,"Conyza canadensis",0.91569472836727,0.437984559253918
"gzun_19",2010,"Machaeranthera tanacetifolia",0.436202244883868,0.440768263008867
"gzun_19",2010,"Conyza canadensis",0.844710356028903,0.441464190059921
"gzun_19",2010,"Conyza canadensis",0.757719701559681,0.444247889365607
"gzun_19",2010,"Conyza canadensis",0.87881068809598,0.444247889365607
"gzun_19",2010,"Conyza canadensis",0.97206467267689,0.444247889365607
"gzun_19",2010,"Conyza canadensis",0.246373301191785,0.445354207553867
"gzun_19",2010,"Conyza canadensis",0.0618267140654413,0.450492394644781
"gzun_19",2010,"Lappula redowskii",0.0283900607898877,0.452598991731929
"gzun_19",2010,"Cryptantha minima",0.656810541663503,0.453294914333719
"gzun_19",2010,"Conyza canadensis",0.782077081607594,0.453294914333719
"gzun_19",2010,"Plantago patagonica",0.219769501512027,0.453990841384772
"gzun_19",2010,"Conyza canadensis",0.91569472836727,0.455382691037615
"gzun_19",2010,"Conyza canadensis",1.00129352873438,0.455382691037615
"gzun_19",2010,"Conyza canadensis",0.140184080549669,0.458627859021815
"gzun_19",2010,"Sphaeralcea coccinea",0.049879579269799,0.459930073818632
"gzun_19",2010,"Conyza canadensis",0.786252635015386,0.460254167047197
"gzun_19",2010,"Vulpia octoflora",0.390271179644467,0.463037870802147
"gzun_19",2010,"Conyza canadensis",0.968585041870887,0.463037870802147
"gzun_19",2010,"Conyza canadensis",0.898296596583573,0.46442972045499
"gzun_19",2010,"Conyza canadensis",0.733362317062506,0.46512564305678
"gzun_19",2010,"Lappula redowskii",0.0527474452870633,0.465821570107833
"gzun_19",2010,"Conyza canadensis",0.800171140442344,0.465821570107833
"gzun_19",2010,"Conyza canadensis",0.933788782752757,0.467213419760676
"gzun_19",2010,"Lepidium densiflorum",0.716660112329862,0.468605269413519
"gzun_19",2010,"Conyza canadensis",0.912215102010531,0.468605269413519
"gzun_19",2010,"Conyza canadensis",0.14318135783579,0.4710451474577
"gzun_19",2010,"Conyza canadensis",0.112780410132443,0.471473331198363
"gzun_19",2010,"Lepidium densiflorum",0.407669311428164,0.472084900219522
"gzun_19",2010,"Lepidium densiflorum",0.223945050470556,0.474172672474155
"gzun_19",2010,"Conyza canadensis",0.690910878179843,0.475564522126998
"gzun_19",2010,"Conyza canadensis",0.874635139137451,0.475564522126998
"gzun_19",2010,"Conyza canadensis",0.0528348822070787,0.476183334548614
"gzun_19",2010,"Conyza canadensis",0.616446879484736,0.476260449178051
"gzun_19",2010,"Conyza canadensis",0.793211887728865,0.476260449178051
"gzun_19",2010,"Conyza canadensis",0.848189977936379,0.476956371779841
"gzun_19",2010,"Lepidium densiflorum",0.672816823794356,0.479044148483737
"gzun_19",2010,"Conyza canadensis",0.0656803543836268,0.479180611834734
"gzun_19",2010,"Conyza canadensis",0.0888022007420028,0.479608795575398
"gzun_19",2010,"Conyza canadensis",0.754240075202942,0.484611551544373
"gzun_19",2010,"Conyza canadensis",0.00230936543147736,0.486459713179705
"gzun_19",2010,"Conyza canadensis",0.686735329221314,0.486699328248269
"gzun_19",2010,"Lepidium densiflorum",0.926829530039278,0.486699328248269
"gzun_19",2010,"Conyza canadensis",0.0459839646027724,0.488600622984498
"gzun_19",2010,"Conyza canadensis",0.0776694590788471,0.488600622984498
"gzun_19",2010,"Conyza canadensis",0.610879476424101,0.489483027553955
"gzun_19",2010,"Conyza canadensis",0.854453308048068,0.489483027553955
"gzun_19",2010,"Conyza canadensis",0.4285470695686,0.490178954605009
"gzun_19",2010,"Conyza canadensis",0.702045679851851,0.490874877206799
"gzun_19",2010,"Sphaeralcea coccinea",0.0541568828772573,0.494148489330509
"gzun_19",2010,"Plantago patagonica",0.376352674217509,0.494354503563538
"gzun_19",2010,"Lappula redowskii",0.882290314452719,0.495050430614591
"gzun_19",2010,"Lappula redowskii",0.59835282509925,0.495746353216381
"gzun_19",2010,"Conyza canadensis",0.754935997804732,0.497834129920277
"gzun_19",2010,"Conyza canadensis",0.857237007353754,0.500617833675227
"gzun_19",2010,"Conyza canadensis",0.610879476424101,0.501313756277017
"gzun_19",2010,"Conyza canadensis",0.427851142517547,0.503401532980913
"gzun_19",2010,"Conyza canadensis",0.742409346479881,0.503401532980913
"gzun_19",2010,"Machaeranthera tanacetifolia",0.46334332868673,0.504793382633756
"gzun_19",2010,"Conyza canadensis",0.864196260067232,0.506881159337652
"gzun_19",2010,"Conyza canadensis",0.907343626000948,0.510360785694392
"gzun_19",2010,"Conyza canadensis",0.472390358104105,0.511056708296182
"gzun_19",2010,"Conyza canadensis",0.497443665203071,0.511752635347235
"gzun_19",2010,"Lepidium densiflorum",0.405581534724267,0.513144485000078
"gzun_19",2010,"Plantago patagonica",0.0924151848640395,0.513840412051131
"gzun_19",2010,"Conyza canadensis",0.608095777118415,0.514536334652921
"gzun_19",2010,"Conyza canadensis",0.696478281240479,0.516624111356817
"gzun_19",2010,"Conyza canadensis",0.753544148151889,0.52079966476461
"gzun_19",2010,"Conyza canadensis",0.245516938159721,0.521570664233301
"gzun_19",2010,"Conyza canadensis",0.624102054800005,0.522191514417453
"gzun_19",2010,"Conyza canadensis",0.833575549907631,0.522887437019243
"gzun_19",2010,"Conyza canadensis",0.87811476549419,0.523583364070296
"gzun_19",2010,"Conyza canadensis",0.109354953554922,0.527137035064879
"gzun_19",2010,"Lepidium densiflorum",0.0729292763764464,0.529846689732722
"gzun_19",2010,"Conyza canadensis",0.0378485002257375,0.531847042864392
"gzun_19",2010,"Conyza canadensis",0.777205605598011,0.53611001984441
"gzun_19",2010,"Cryptantha minima",0.608791704169468,0.537501869497254
"gzun_19",2010,"Conyza canadensis",0.962321716208462,0.538893719150097
"gzun_19",2010,"Machaeranthera tanacetifolia",0.643587963287598,0.54028556880294
"gzun_19",2010,"Lappula redowskii",0.751456371447993,0.540981495853993
"gzun_19",2010,"Conyza canadensis",0.201842338988426,0.541267054014155
"gzun_19",2010,"Conyza canadensis",0.768854503231689,0.543069272557889
"gzun_19",2010,"Machaeranthera tanacetifolia",0.575387290254917,0.546548898914629
"gzun_19",2010,"Lepidium densiflorum",0.468214804696313,0.547940748567472
"gzun_19",2010,"Conyza canadensis",0.432026695925339,0.550724447873158
"gzun_19",2010,"Conyza canadensis",0.331581589729582,0.551115244455319
"gzun_19",2010,"Lepidium densiflorum",0.455688153371462,0.552812224577054
"gzun_19",2010,"Lappula redowskii",0.782077081607594,0.553508147178844
"gzun_19",2010,"Machaeranthera tanacetifolia",0.617142802086526,0.55490000128095
